Date,Sector,Daily_Return,Rolling_30,Rolling_60,Rolling_90,Momentum,Relative_Strength,Volatility
2024-08-05,Metal,-4.8531578462333025,,,,,,1.4716196024047945
2024-08-05,Pharma,-1.4600786373847763,,,,,,0.983134343028794
2024-08-05,Realty,-4.324353812403537,,,,,,1.7400805217040278
2024-08-05,Banking,-2.4499381467829817,,,,,,0.9949850623136581
2024-08-05,NIFTY50,-2.678645789462286,,,,,,0.8435028063871604
2024-08-06,Auto,-0.7546565428126151,,,,,,1.3016454034203468
2024-08-06,Energy,-0.3891785230398903,,,,,,1.154938569901908
2024-08-06,FMCG,0.0872442353087477,,,,,,0.8783298354882301
2024-08-06,Infra,-0.1328307174290555,,,,,,1.0007594964175097
2024-08-06,IT,0.4897758578267908,,,,,,1.4692793984869545
2024-08-06,Media,0.1521828611133147,,,,,,1.501475484148305
2024-08-06,Metal,0.29845072284908625,,,,,,1.4716196024047945
2024-08-06,Pharma,-0.0949819384097883,,,,,,0.983134343028794
2024-08-06,Realty,0.8364393726769226,,,,,,1.7400805217040278
2024-08-06,Banking,-0.6863373077311219,,,,,,0.9949850623136581
2024-08-06,NIFTY50,-0.26209626510589334,,,,,,0.8435028063871604
2024-08-07,Auto,1.7028872894679692,,,,,,1.3016454034203468
2024-08-07,Energy,2.1788118309073123,,,,,,1.154938569901908
2024-08-07,FMCG,1.1663175585146623,,,,,,0.8783298354882301
2024-08-07,Infra,1.6358540240907438,,,,,,1.0007594964175097
2024-08-07,IT,1.4773162267219364,,,,,,1.4692793984869545
2024-08-07,Media,2.575660788236389,,,,,,1.501475484148305
2024-08-07,Metal,2.6943564170974543,,,,,,1.4716196024047945
2024-08-07,Pharma,2.2001035142489744,,,,,,0.983134343028794
2024-08-07,Realty,1.8339033648634873,,,,,,1.7400805217040278
2024-08-07,Banking,0.7451495084827453,,,,,,0.9949850623136581
2024-08-07,NIFTY50,1.2710162480444431,,,,,,0.8435028063871604
2024-08-08,Auto,-0.08120268316597068,,,,,,1.3016454034203468
2024-08-08,Energy,-1.6434180921798158,,,,,,1.154938569901908
2024-08-08,FMCG,-0.4494315682538663,,,,,,0.8783298354882301
2024-08-08,Infra,-1.4140359975966965,,,,,,1.0007594964175097
2024-08-08,IT,-1.9045893463428665,,,,,,1.4692793984869545
2024-08-08,Media,0.23799250106035785,,,,,,1.501475484148305
2024-08-08,Metal,-1.7440002618872796,,,,,,1.4716196024047945
2024-08-08,Pharma,0.35077805227334835,,,,,,0.983134343028794
2024-08-08,Realty,-1.2071237691363423,,,,,,1.7400805217040278
2024-08-08,Banking,0.07521941529160525,,,,,,0.9949850623136581
2024-08-08,NIFTY50,-0.7428747813561065,,,,,,0.8435028063871604
2024-08-09,Auto,1.722899056200089,,,,,,1.3016454034203468
2024-08-09,Energy,1.239020087098086,,,,,,1.154938569901908
2024-08-09,FMCG,0.18503555995750265,,,,,,0.8783298354882301
2024-08-09,Infra,0.9798974972459407,,,,,,1.0007594964175097
2024-08-09,IT,1.547532629296744,,,,,,1.4692793984869545
2024-08-09,Media,1.8315189039371793,,,,,,1.501475484148305
2024-08-09,Metal,0.769850374195169,,,,,,1.4716196024047945
2024-08-09,Pharma,0.43094738121347564,,,,,,0.983134343028794
2024-08-09,Realty,1.5496920685039273,,,,,,1.7400805217040278
2024-08-09,Banking,0.6535533365550128,,,,,,0.9949850623136581
2024-08-09,NIFTY50,1.0386864037815746,,,,,,0.8435028063871604
2024-08-12,Auto,-0.26710106002819645,,,,,,1.3016454034203468
2024-08-12,Energy,-0.6941865223144328,,,,,,1.154938569901908
2024-08-12,FMCG,-0.7865559446470383,,,,,,0.8783298354882301
2024-08-12,Infra,-0.5083820338797063,,,,,,1.0007594964175097
2024-08-12,IT,0.16968339939080757,,,,,,1.4692793984869545
2024-08-12,Media,-2.0507627587049715,,,,,,1.501475484148305
2024-08-12,Metal,0.7518028476689809,,,,,,1.4716196024047945
2024-08-12,Pharma,-0.01779041779780277,,,,,,0.983134343028794
2024-08-12,Realty,1.3157203396307215,,,,,,1.7400805217040278
2024-08-12,Banking,0.18510477225683886,,,,,,0.9949850623136581
2024-08-12,NIFTY50,-0.08412844977941925,,,,,,0.8435028063871604
2024-08-13,Auto,-0.7796985850535565,,,,,,1.3016454034203468
2024-08-13,Energy,-0.8055243025787306,,,,,,1.154938569901908
2024-08-13,FMCG,-0.2800446921202848,,,,,,0.8783298354882301
2024-08-13,Infra,-0.7335583033488691,,,,,,1.0007594964175097
2024-08-13,IT,0.013553674598942855,,,,,,1.4692793984869545
2024-08-13,Media,-0.9496999521218519,,,,,,1.501475484148305
2024-08-13,Metal,-1.6373327041866892,,,,,,1.4716196024047945
2024-08-13,Pharma,-0.06304716038422198,,,,,,0.983134343028794
2024-08-13,Realty,-0.7338009022147984,,,,,,1.7400805217040278
2024-08-13,Banking,-1.4751441443841884,,,,,,0.9949850623136581
2024-08-13,NIFTY50,-0.8543146999630324,,,,,,0.8435028063871604
2024-08-14,Auto,0.04644948760335055,,,,,,1.3016454034203468
2024-08-14,Energy,-0.6375384129763129,,,,,,1.154938569901908
2024-08-14,FMCG,-0.3096949281047867,,,,,,0.8783298354882301
2024-08-14,Infra,-0.29935640153562204,,,,,,1.0007594964175097
2024-08-14,IT,1.5758680216773513,,,,,,1.4692793984869545
2024-08-14,Media,-1.0593416177507309,,,,,,1.501475484148305
2024-08-14,Metal,-1.2598938391792047,,,,,,1.4716196024047945
2024-08-14,Pharma,-0.8061626641345021,,,,,,0.983134343028794
2024-08-14,Realty,-0.4814659361366047,,,,,,1.7400805217040278
2024-08-14,Banking,-0.20980713734641832,,,,,,0.9949850623136581
2024-08-14,NIFTY50,0.019677699987563635,,,,,,0.8435028063871604
2024-08-16,Auto,2.007888932890989,,,,,,1.3016454034203468
2024-08-16,Energy,1.096362932331263,,,,,,1.154938569901908
2024-08-16,FMCG,1.4806210999418479,,,,,,0.8783298354882301
2024-08-16,Infra,1.4630288223818955,,,,,,1.0007594964175097
2024-08-16,IT,2.8868963347491006,,,,,,1.4692793984869545
2024-08-16,Media,2.0942736898180936,,,,,,1.501475484148305
2024-08-16,Metal,1.6937440837103468,,,,,,1.4716196024047945
2024-08-16,Pharma,0.42612121447651585,,,,,,0.983134343028794
2024-08-16,Realty,2.492303121881201,,,,,,1.7400805217040278
2024-08-16,Banking,1.587855451321274,,,,,,0.9949850623136581
2024-08-16,NIFTY50,1.6459762490292462,,,,,,0.8435028063871604
2024-08-19,Auto,-0.8930596833793936,,,,,,1.3016454034203468
2024-08-19,Energy,1.3321243844687691,,,,,,1.154938569901908
2024-08-19,FMCG,0.18171568844131958,,,,,,0.8783298354882301
2024-08-19,Infra,0.270802297794015,,,,,,1.0007594964175097
2024-08-19,IT,0.8772429409282356,,,,,,1.4692793984869545
2024-08-19,Media,1.024450690976142,,,,,,1.501475484148305
2024-08-19,Metal,1.8662300088664985,,,,,,1.4716196024047945
2024-08-19,Pharma,0.5941673687603233,,,,,,0.983134343028794
2024-08-19,Realty,0.14780210000744365,,,,,,1.7400805217040278
2024-08-19,Banking,-0.2940538306875351,,,,,,0.9949850623136581
2024-08-19,NIFTY50,0.12835584110202358,,,,,,0.8435028063871604
2024-08-20,Auto,0.5173688100517326,,,,,,1.3016454034203468
2024-08-20,Energy,0.4506953072193953,,,,,,1.154938569901908
2024-08-20,FMCG,-0.13710032591333077,,,,,,0.8783298354882301
2024-08-20,Infra,0.2167054748521302,,,,,,1.0007594964175097
2024-08-20,IT,0.8146820283813971,,,,,,1.4692793984869545
2024-08-20,Media,-0.2667330927850542,,,,,,1.501475484148305
2024-08-20,Metal,0.4660601116817542,,,,,,1.4716196024047945
2024-08-20,Pharma,0.6133704158494568,,,,,,0.983134343028794
2024-08-20,Realty,0.2047252441464531,,,,,,1.7400805217040278
2024-08-20,Banking,0.8632342761118128,,,,,,0.9949850623136581
2024-08-20,NIFTY50,0.5135759339910173,,,,,,0.8435028063871604
2024-08-21,Auto,0.3401960784313651,,,,,,1.3016454034203468
2024-08-21,Energy,0.1465752999305847,,,,,,1.154938569901908
2024-08-21,FMCG,1.3677516823887848,,,,,,0.8783298354882301
2024-08-21,Infra,0.3455630213184957,,,,,,1.0007594964175097
2024-08-21,IT,-0.004688687587484086,,,,,,1.4692793984869545
2024-08-21,Media,1.197479676221902,,,,,,1.501475484148305
2024-08-21,Metal,0.6453196106502634,,,,,,1.4716196024047945
2024-08-21,Pharma,0.9101998530677058,,,,,,0.983134343028794
2024-08-21,Realty,-1.3113438568883695,,,,,,1.7400805217040278
2024-08-21,Banking,-0.23147710302772184,,,,,,0.9949850623136581
2024-08-21,NIFTY50,0.28887826964991703,,,,,,0.8435028063871604
2024-08-22,Auto,-0.09027957585469037,,,,,,1.3016454034203468
2024-08-22,Energy,-0.6200775291814287,,,,,,1.154938569901908
2024-08-22,FMCG,0.6208453616085574,,,,,,0.8783298354882301
2024-08-22,Infra,0.3470696886831659,,,,,,1.0007594964175097
2024-08-22,IT,-0.155523260457624,,,,,,1.4692793984869545
2024-08-22,Media,-0.1928548717391343,,,,,,1.501475484148305
2024-08-22,Metal,0.6714147335545206,,,,,,1.4716196024047945
2024-08-22,Pharma,-0.14084915204606308,,,,,,0.983134343028794
2024-08-22,Realty,0.4718022351719142,,,,,,1.7400805217040278
2024-08-22,Banking,0.5921775197736068,,,,,,0.9949850623136581
2024-08-22,NIFTY50,0.1667357653657442,,,,,,0.8435028063871604
2024-08-23,Auto,1.1228788679971569,,,,,,1.3016454034203468
2024-08-23,Energy,0.0392418036297526,,,,,,1.154938569901908
2024-08-23,FMCG,-0.11711932006063241,,,,,,0.8783298354882301
2024-08-23,Infra,0.05935390450575451,,,,,,1.0007594964175097
2024-08-23,IT,-1.0030975229886163,,,,,,1.4692793984869545
2024-08-23,Media,-1.2905557647006183,,,,,,1.501475484148305
2024-08-23,Metal,-0.38332663181879223,,,,,,1.4716196024047945
2024-08-23,Pharma,-0.08094526466303487,,,,,,0.983134343028794
2024-08-23,Realty,-2.429438571295872,,,,,,1.7400805217040278
2024-08-23,Banking,-0.10247971647073806,,,,,,0.9949850623136581
2024-08-23,NIFTY50,0.046955607782672715,,,,,,0.8435028063871604
2024-08-26,Auto,0.3510543340900396,,,,,,1.3016454034203468
2024-08-26,Energy,1.0473505678365358,,,,,,1.154938569901908
2024-08-26,FMCG,0.3922128376380396,,,,,,0.8783298354882301
2024-08-26,Infra,0.807269320890458,,,,,,1.0007594964175097
2024-08-26,IT,1.3926796477460535,,,,,,1.4692793984869545
2024-08-26,Media,-0.22474697085428375,,,,,,1.501475484148305
2024-08-26,Metal,2.155427587320391,,,,,,1.4716196024047945
2024-08-26,Pharma,0.12029381341271961,,,,,,0.983134343028794
2024-08-26,Realty,1.7581794365293613,,,,,,1.7400805217040278
2024-08-26,Banking,0.4214368888078024,,,,,,0.9949850623136581
2024-08-26,NIFTY50,0.7551387144671073,,,,,,0.8435028063871604
2024-08-27,Auto,-0.11390584957621241,,,,,,1.3016454034203468
2024-08-27,Energy,-0.6127860141569297,,,,,,1.154938569901908
2024-08-27,FMCG,-1.0631834508590399,,,,,,0.8783298354882301
2024-08-27,Infra,-0.08291607996261385,,,,,,1.0007594964175097
2024-08-27,IT,0.11316864904011847,,,,,,1.4692793984869545
2024-08-27,Media,4.095821674573075,,,,,,1.501475484148305
2024-08-27,Metal,-0.6111213550035521,,,,,,1.4716196024047945
2024-08-27,Pharma,0.77167445407198,,,,,,0.983134343028794
2024-08-27,Realty,0.20270034613296684,,,,,,1.7400805217040278
2024-08-27,Banking,0.25543164557213505,,,,,,0.9949850623136581
2024-08-27,NIFTY50,0.02858944102370753,,,,,,0.8435028063871604
2024-08-28,Auto,-0.12542499589014433,,,,,,1.3016454034203468
2024-08-28,Energy,-0.2885730268898934,,,,,,1.154938569901908
2024-08-28,FMCG,-0.4248046941625727,,,,,,0.8783298354882301
2024-08-28,Infra,0.05621556914028325,,,,,,1.0007594964175097
2024-08-28,IT,1.642677433662798,,,,,,1.4692793984869545
2024-08-28,Media,-1.4077296519191207,,,,,,1.501475484148305
2024-08-28,Metal,-0.1902965234157561,,,,,,1.4716196024047945
2024-08-28,Pharma,1.1443513105503955,,,,,,0.983134343028794
2024-08-28,Realty,-0.18302903947089444,,,,,,1.7400805217040278
2024-08-28,Banking,-0.263068888184681,,,,,,0.9949850623136581
2024-08-28,NIFTY50,0.138300244326528,,,,,,0.8435028063871604
2024-08-29,Auto,0.5448348797566283,,,,,,1.3016454034203468
2024-08-29,Energy,0.6060172923030738,,,,,,1.154938569901908
2024-08-29,FMCG,0.7165074960687523,,,,,,0.8783298354882301
2024-08-29,Infra,0.2755690692531454,,,,,,1.0007594964175097
2024-08-29,IT,0.46527373254463544,,,,,,1.4692793984869545
2024-08-29,Media,-0.31153107486172615,,,,,,1.501475484148305
2024-08-29,Metal,-0.4763734790480645,,,,,,1.4716196024047945
2024-08-29,Pharma,-0.4830499237112984,,,,,,0.983134343028794
2024-08-29,Realty,-0.16405628758739965,,,,,,1.7400805217040278
2024-08-29,Banking,0.0173988411669157,,,,,,0.9949850623136581
2024-08-29,NIFTY50,0.397565940632294,,,,,,0.8435028063871604
2024-08-30,Auto,0.5856957938276341,,,,,,1.3016454034203468
2024-08-30,Energy,0.22055530335658435,,,,,,1.154938569901908
2024-08-30,FMCG,-0.16338568737915837,,,,,,0.8783298354882301
2024-08-30,Infra,0.5944492982805194,,,,,,1.0007594964175097
2024-08-30,IT,0.4605417985590332,,,,,,1.4692793984869545
2024-08-30,Media,-0.35511363636363535,,,,,,1.501475484148305
2024-08-30,Metal,0.3767341762943355,,,,,,1.4716196024047945
2024-08-30,Pharma,1.4841685219235679,,,,,,0.983134343028794
2024-08-30,Realty,1.8269719104941906,,,,,,1.7400805217040278
2024-08-30,Banking,0.38756469593521636,,,,,,0.9949850623136581
2024-08-30,NIFTY50,0.3337760073577778,,,,,,0.8435028063871604
2024-09-02,Auto,-0.3874265940145061,,,,,,1.3016454034203468
2024-09-02,Energy,0.05839191122500864,,,,,,1.154938569901908
2024-09-02,FMCG,0.8227935608688508,,,,,,0.8783298354882301
2024-09-02,Infra,-0.2705355011537569,,,,,,1.0007594964175097
2024-09-02,IT,0.4389119744903969,,,,,,1.4692793984869545
2024-09-02,Media,-0.47279406851390426,,,,,,1.501475484148305
2024-09-02,Metal,-1.0430303221604986,,,,,,1.4716196024047945
2024-09-02,Pharma,-0.9912755603385781,,,,,,0.983134343028794
2024-09-02,Realty,-0.23732674597103376,,,,,,1.7400805217040278
2024-09-02,Banking,0.17244217493330716,,,,,,0.9949850623136581
2024-09-02,NIFTY50,0.1695950113232314,,,,,,0.8435028063871604
2024-09-03,Auto,-0.14095905647329987,,,,,,1.3016454034203468
2024-09-03,Energy,-0.6973051991647328,,,,,,1.154938569901908
2024-09-03,FMCG,-0.14604215918263552,,,,,,0.8783298354882301
2024-09-03,Infra,-0.29946427621605487,,,,,,1.0007594964175097
2024-09-03,IT,-0.28923569823502415,,,,,,1.4692793984869545
2024-09-03,Media,-1.439456961233443,,,,,,1.501475484148305
2024-09-03,Metal,-0.563012183383027,,,,,,1.4716196024047945
2024-09-03,Pharma,0.11680966532858772,,,,,,0.983134343028794
2024-09-03,Realty,-0.5233609165692599,,,,,,1.7400805217040278
2024-09-03,Banking,0.48513406019277117,,,,,,0.9949850623136581
2024-09-03,NIFTY50,0.004550829989491412,,,,,,0.8435028063871604
2024-09-04,Auto,-0.3856414014345777,,,,,,1.3016454034203468
2024-09-04,Energy,-0.5239401926888099,,,,,,1.154938569901908
2024-09-04,FMCG,0.40504906612901515,,,,,,0.8783298354882301
2024-09-04,Infra,-0.006929227062957288,,,,,,1.0007594964175097
2024-09-04,IT,-0.9353293224306891,,,,,,1.4692793984869545
2024-09-04,Media,0.08235784697381288,,,,,,1.501475484148305
2024-09-04,Metal,-0.7482644047651199,,,,,,1.4716196024047945
2024-09-04,Pharma,0.7391039640603836,,,,,,0.983134343028794
2024-09-04,Realty,0.6504616987763834,,,,,,1.7400805217040278
2024-09-04,Banking,-0.5588248852627764,,,,,,0.9949850623136581
2024-09-04,NIFTY50,-0.3210082017058524,,,,,,0.8435028063871604
2024-09-05,Auto,-0.3815387711231244,0.0766142519257688,,,,-0.025157211790940437,1.3016454034203468
2024-09-05,Energy,-0.7820836090297267,0.0601243556818698,,,,-0.04164710803483944,1.154938569901908
2024-09-05,FMCG,-0.06667409396463597,0.0825281575246913,,,,-0.019243306192017945,0.8783298354882301
2024-09-05,Infra,-0.5623483475253432,0.078065261728207,,,,-0.023706201988502235,1.0007594964175097
2024-09-05,IT,0.45735253412797494,0.212208589160604,,,,0.11043712544389477,1.4692793984869545
2024-09-05,Media,0.8107061230480106,0.10713632211505715,,,,0.00536485839834791,1.501475484148305
2024-09-05,Metal,0.29884269024549326,-0.007116670352950516,,,,-0.10888813406965976,1.4716196024047945
2024-09-05,Pharma,-0.1194819422036919,0.344403214981226,,,,0.24263175126451675,0.983134343028794
2024-09-05,Realty,-0.9741494464606482,-0.08976542850666404,,,,-0.19153689222337328,1.7400805217040278
2024-09-05,Banking,0.14163507230022798,0.012826040901409522,,,,-0.08894542281529971,0.9949850623136581
2024-09-05,NIFTY50,-0.21270784221717465,0.10177146371670924,,,,0.0,0.8435028063871604
2024-09-06,Auto,-1.1927493828469027,-0.005065668363486801,,,,-0.06901305436400848,1.3016454034203468
2024-09-06,Energy,-1.6292851310424683,-0.036484777536666124,,,,-0.1004321635371878,1.154938569901908
2024-09-06,FMCG,-0.8236984879534281,0.05736863260587496,,,,-0.006578753394646718,0.8783298354882301
2024-09-06,Infra,-1.4470783031522494,0.003668033919883573,,,,-0.0602793520806381,1.0007594964175097
2024-09-06,IT,-0.9749171706956883,0.18465968250396478,,,,0.1207122965034431,1.4692793984869545
2024-09-06,Media,-1.1018649560198823,0.043494615352941815,,,,-0.02045277064757986,1.501475484148305
2024-09-06,Metal,-0.5622499154923855,0.01699928135427003,,,,-0.04694810464625164,1.4716196024047945
2024-09-06,Pharma,-0.4892701980309111,0.2966875236985267,,,,0.232740137698005,0.983134343028794
2024-09-06,Realty,-0.9453405679283655,-0.09366053869798498,,,,-0.15760792469850665,1.7400805217040278
2024-09-06,Banking,-1.7411037526387618,-0.0173934583380649,,,,-0.08134084433858657,0.9949850623136581
2024-09-06,NIFTY50,-1.1650350298901935,0.06394738600052167,,,,0.0,0.8435028063871604
2024-09-09,Auto,-0.12496651657881719,-0.09030991269137238,,,,-0.10699969514102126,1.3016454034203468
2024-09-09,Energy,-0.6768127034502802,-0.09551910861494724,,,,-0.11220889106459611,1.154938569901908
2024-09-09,FMCG,2.0421655157036867,0.09382910511159137,,,,0.0771393226619425,0.8783298354882301
2024-09-09,Infra,-0.31904506804004695,-0.0737928054682857,,,,-0.09048258791793458,1.0007594964175097
2024-09-09,IT,-0.7337336935477556,0.08348737057684501,,,,0.06679758812719613,1.4692793984869545
2024-09-09,Media,-0.3738022009280195,-0.02489092994247929,,,,-0.04158071239212817,1.501475484148305
2024-09-09,Metal,-0.6784125134393748,-0.10596441466469023,,,,-0.1226541971143391,1.4716196024047945
2024-09-09,Pharma,-0.14754766841543754,0.21318002051492962,,,,0.19649023806528074,0.983134343028794
2024-09-09,Realty,-0.23737537349365345,-0.14005820973414926,,,,-0.15674799218379815,1.7400805217040278
2024-09-09,Banking,1.0695589030122354,-0.008414005609866196,,,,-0.025103788059515075,0.9949850623136581
2024-09-09,NIFTY50,0.3390048695012693,0.016689782449648877,,,,0.0,0.8435028063871604
2024-09-10,Auto,0.24004164991517918,-0.10463828670797055,,,,-0.13515579433382033,1.3016454034203468
2024-09-10,Energy,0.7552420292534112,-0.08579351961510458,,,,-0.11631102724095435,1.154938569901908
2024-09-10,FMCG,0.1847453393748033,0.11140942709653157,,,,0.08089191947068179,0.8783298354882301
2024-09-10,Infra,0.8869879489797006,-0.06247182300738582,,,,-0.0929893306332356,1.0007594964175097
2024-09-10,IT,1.7298780005399195,0.1539415895423772,,,,0.12342408191652741,1.4692793984869545
2024-09-10,Media,2.6873671083016193,0.004626228761968454,,,,-0.025891278863881324,1.501475484148305
2024-09-10,Metal,0.6286426564732439,-0.09452477181014679,,,,-0.12504227943599658,1.4716196024047945
2024-09-10,Pharma,1.0754266280264435,0.2379412629917044,,,,0.2074237553658546,0.983134343028794
2024-09-10,Realty,0.8837930724195253,-0.15823302846084578,,,,-0.18875053608669556,1.7400805217040278
2024-09-10,Banking,0.3022430496592676,-0.005506845577298118,,,,-0.036024353203147896,0.9949850623136581
2024-09-10,NIFTY50,0.41986500501236534,0.030517507625849778,,,,0.0,0.8435028063871604
2024-09-11,Auto,-1.2358900357067992,-0.16530978704463742,,,,-0.17665527192408884,1.3016454034203468
2024-09-11,Energy,-1.4609346319829908,-0.17053081333245382,,,,-0.18187629821190524,1.154938569901908
2024-09-11,FMCG,0.2836562093275097,0.1579151727484814,,,,0.14656968786903,0.8783298354882301
2024-09-11,Infra,-0.9603953873868254,-0.10150662619621054,,,,-0.11285211107566195,1.0007594964175097
2024-09-11,IT,-0.4007542423844046,0.1441557010405355,,,,0.13281021616108407,1.4692793984869545
2024-09-11,Media,-1.5018931367680954,-0.06744290318158742,,,,-0.07878838806103884,1.501475484148305
